CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
14315,44,6,2481.13,3,4,4,344,11,LOYAL
13588,15,9,2478.95,4,4,4,444,12,VIPs
14062,71,6,2478.04,2,4,4,244,10,REGULARS
17682,10,6,2474.33,4,4,4,444,12,VIPs
17188,11,7,2474.23,4,4,4,444,12,VIPs
14766,8,6,2473.37,4,4,4,444,12,VIPs
14502,19,11,2470.67,3,4,4,344,11,LOYAL
13093,275,4,2469.92,1,3,4,134,8,BIG SPENDER
17164,32,7,2467.35,3,4,4,344,11,LOYAL
15750,2,8,2465.48,4,4,4,444,12,VIPs
13784,9,11,2462.79,4,4,4,444,12,VIPs
14163,87,4,2445.91,2,3,4,234,9,BIG SPENDER
15527,18,8,2429.78,3,4,4,344,11,LOYAL
17071,28,9,2429.03,3,4,4,344,11,LOYAL
13949,2,6,2427.32,4,4,4,444,12,VIPs
16143,3,6,2424.94,4,4,4,444,12,VIPs
17722,96,4,2424.04,2,3,4,234,9,BIG SPENDER
15373,8,12,2415.91,4,4,4,444,12,VIPs
17589,60,4,2404.17,2,3,4,234,9,BIG SPENDER
18065,5,14,2392.83,4,4,4,444,12,VIPs
15370,40,7,2386.05,3,4,4,344,11,LOYAL
17530,1,10,2385.0,4,4,4,444,12,VIPs
14493,7,5,2383.24,4,4,4,444,12,VIPs
14239,43,11,2380.85,3,4,4,344,11,LOYAL
15270,15,7,2379.49,4,4,4,444,12,VIPs
17434,2,7,2373.82,4,4,4,444,12,VIPs
13908,79,4,2369.55,2,3,4,234,9,BIG SPENDER
15755,10,6,2364.25,4,4,4,444,12,VIPs
12457,66,7,2363.23,2,4,4,244,10,REGULARS
17634,36,9,2361.97,3,4,4,344,11,LOYAL
14030,18,8,2360.09,3,4,4,344,11,LOYAL
14440,8,5,2357.68,4,4,4,444,12,VIPs
15140,52,7,2354.25,2,4,4,244,10,REGULARS
14309,8,9,2352.53,4,4,4,444,12,VIPs
12766,3,3,2341.39,4,3,4,434,11,LOYAL
12704,7,8,2340.84,4,4,4,444,12,VIPs
12584,3,9,2338.15,4,4,4,444,12,VIPs
18257,39,8,2337.63,3,4,4,344,11,LOYAL
12524,9,6,2335.95,4,4,4,444,12,VIPs
13082,126,8,2335.53,2,4,4,244,10,REGULARS
17954,5,12,2332.72,4,4,4,444,12,VIPs
15281,58,9,2332.15,2,4,4,244,10,REGULARS
12782,4,5,2330.92,4,4,4,444,12,VIPs
15785,32,5,2328.97,3,4,4,344,11,LOYAL
17744,3,6,2322.4,4,4,4,444,12,VIPs
17211,26,8,2317.22,3,4,4,344,11,LOYAL
14290,11,5,2314.65,4,4,4,444,12,VIPs
15365,25,7,2314.32,3,4,4,344,11,LOYAL
13994,3,6,2313.14,4,4,4,444,12,VIPs
13704,5,9,2308.06,4,4,4,444,12,VIPs
16735,78,5,2300.56,2,4,4,244,10,REGULARS
16550,108,5,2298.97,2,4,4,244,10,REGULARS
15105,18,7,2298.93,3,4,4,344,11,LOYAL
17396,39,5,2298.9,3,4,4,344,11,LOYAL
12472,32,4,2297.72,3,3,4,334,10,BIG SPENDER
13115,11,4,2294.78,4,3,4,434,11,LOYAL
15704,140,4,2293.62,2,3,4,234,9,BIG SPENDER
12615,2,4,2291.19,4,3,4,434,11,LOYAL
13527,33,7,2287.51,3,4,4,344,11,LOYAL
17696,38,8,2285.71,3,4,4,344,11,LOYAL
12684,7,7,2283.63,4,4,4,444,12,VIPs
16782,10,13,2279.9,4,4,4,444,12,VIPs
14466,29,7,2272.4,3,4,4,344,11,LOYAL
13700,26,10,2265.12,3,4,4,344,11,LOYAL
16057,16,7,2263.12,4,4,4,444,12,VIPs
14769,2,6,2259.09,4,4,4,444,12,VIPs
14432,9,6,2255.51,4,4,4,444,12,VIPs
16293,21,10,2248.99,3,4,4,344,11,LOYAL
17442,36,6,2248.56,3,4,4,344,11,LOYAL
15235,217,12,2247.51,1,4,4,144,9,REGULARS
16771,33,5,2246.81,3,4,4,344,11,LOYAL
14211,53,9,2241.1,2,4,4,244,10,REGULARS
16743,29,7,2238.09,3,4,4,344,11,LOYAL
14560,7,22,2237.77,4,4,4,444,12,VIPs
14700,32,3,2235.3,3,3,4,334,10,BIG SPENDER
16076,3,10,2234.73,4,4,4,444,12,VIPs
14825,3,12,2226.91,4,4,4,444,12,VIPs
17591,73,7,2225.97,2,4,4,244,10,REGULARS
12783,2,6,2225.91,4,4,4,444,12,VIPs
12749,3,4,2224.45,4,3,4,434,11,LOYAL
15722,35,5,2222.56,3,4,4,344,11,LOYAL
14292,7,7,2221.57,4,4,4,444,12,VIPs
12678,42,8,2219.61,3,4,4,344,11,LOYAL
15811,22,6,2218.62,3,4,4,344,11,LOYAL
15379,169,6,2211.83,1,4,4,144,9,REGULARS
13862,18,8,2209.36,3,4,4,344,11,LOYAL
13831,16,6,2202.99,4,4,4,444,12,VIPs
15502,15,9,2202.85,4,4,4,444,12,VIPs
13680,1,3,2202.31,4,3,4,434,11,LOYAL
16628,29,5,2188.05,3,4,4,344,11,LOYAL
15394,9,4,2183.54,4,3,4,434,11,LOYAL
14341,45,8,2182.28,3,4,4,344,11,LOYAL
12856,7,6,2179.93,4,4,4,444,12,VIPs
12909,39,5,2178.67,3,4,4,344,11,LOYAL
15622,43,8,2172.36,3,4,4,344,11,LOYAL
13755,3,9,2161.35,4,4,4,444,12,VIPs
12935,2,7,2160.7,4,4,4,444,12,VIPs
16456,99,5,2158.37,2,4,4,244,10,REGULARS
14407,107,6,2157.73,2,4,4,244,10,REGULARS
16379,4,4,2157.4,4,3,4,434,11,LOYAL
16966,8,7,2154.97,4,4,4,444,12,VIPs
15903,9,5,2153.16,4,4,4,444,12,VIPs
17272,42,4,2148.63,3,3,4,334,10,BIG SPENDER
12480,143,3,2144.95,2,3,4,234,9,BIG SPENDER
12643,172,5,2142.42,1,4,4,144,9,REGULARS
17400,126,5,2129.96,2,4,4,244,10,REGULARS
17863,80,5,2127.3,2,4,4,244,10,REGULARS
16407,12,10,2126.93,4,4,4,444,12,VIPs
14640,24,6,2125.08,3,4,4,344,11,LOYAL
15058,25,11,2124.99,3,4,4,344,11,LOYAL
13632,24,5,2121.27,3,4,4,344,11,LOYAL
18061,21,10,2119.41,3,4,4,344,11,LOYAL
18008,70,9,2116.19,2,4,4,244,10,REGULARS
14691,30,5,2114.33,3,4,4,344,11,LOYAL
13265,53,5,2107.66,2,4,4,244,10,REGULARS
18173,86,4,2106.84,2,3,4,234,9,BIG SPENDER
18093,93,4,2106.52,2,3,4,234,9,BIG SPENDER
14515,17,6,2102.09,4,4,4,444,12,VIPs
17861,3,8,2100.8,4,4,4,444,12,VIPs
15815,63,5,2100.6,2,4,4,244,10,REGULARS
13126,4,8,2099.64,4,4,4,444,12,VIPs
17191,28,7,2095.13,3,4,4,344,11,LOYAL
18283,3,16,2094.88,4,4,4,444,12,VIPs
13571,12,12,2092.32,4,4,4,444,12,VIPs
17490,0,7,2092.32,4,4,4,444,12,VIPs
18044,4,10,2088.6,4,4,4,444,12,VIPs
14810,40,11,2087.88,3,4,4,344,11,LOYAL
16954,0,9,2085.08,4,4,4,444,12,VIPs
18231,192,5,2083.27,1,4,4,144,9,REGULARS
14696,4,7,2078.95,4,4,4,444,12,VIPs
14209,10,6,2073.43,4,4,4,444,12,VIPs
18241,9,17,2073.09,4,4,4,444,12,VIPs
18219,2,10,2069.77,4,4,4,444,12,VIPs
14482,18,6,2068.15,3,4,4,344,11,LOYAL
12948,16,7,2064.95,4,4,4,444,12,VIPs
12928,35,5,2062.7,3,4,4,344,11,LOYAL
12518,0,5,2056.89,4,4,4,444,12,VIPs
14235,75,4,2056.36,2,3,4,234,9,BIG SPENDER
17667,66,5,2055.51,2,4,4,244,10,REGULARS
14188,30,6,2054.36,3,4,4,344,11,LOYAL
16150,42,5,2053.02,3,4,4,344,11,LOYAL
17086,7,6,2050.08,4,4,4,444,12,VIPs
17612,53,6,2048.45,2,4,4,244,10,REGULARS
14232,42,5,2048.07,3,4,4,344,11,LOYAL
17625,18,4,2047.0,3,3,4,334,10,BIG SPENDER
13495,7,5,2044.87,4,4,4,444,12,VIPs
17090,4,7,2043.95,4,4,4,444,12,VIPs
13450,26,6,2043.72,3,4,4,344,11,LOYAL
13593,108,5,2037.08,2,4,4,244,10,REGULARS
18069,26,5,2036.67,3,4,4,344,11,LOYAL
14639,52,5,2036.33,2,4,4,244,10,REGULARS
13630,5,7,2031.78,4,4,4,444,12,VIPs
16409,36,5,2028.88,3,4,4,344,11,LOYAL
16358,1,4,2027.5,4,3,4,434,11,LOYAL
14506,17,5,2012.17,4,4,4,444,12,VIPs
16098,87,7,2005.63,2,4,4,244,10,REGULARS
14730,1,8,2005.06,4,4,4,444,12,VIPs
14217,1,17,2004.98,4,4,4,444,12,VIPs
14462,66,11,2004.02,2,4,4,244,10,REGULARS
15493,32,5,2001.8,3,4,4,344,11,LOYAL
13305,4,10,2000.86,4,4,4,444,12,VIPs
17827,5,5,1995.46,4,4,4,444,12,VIPs
18204,71,3,1993.7,2,3,4,234,9,BIG SPENDER
13246,18,6,1987.3,3,4,4,344,11,LOYAL
13590,11,6,1981.92,4,4,4,444,12,VIPs
17422,16,6,1979.37,4,4,4,444,12,VIPs
16341,24,4,1971.87,3,3,4,334,10,BIG SPENDER
17997,74,8,1970.67,2,4,4,244,10,REGULARS
12674,38,4,1970.6,3,3,4,334,10,BIG SPENDER
13437,14,6,1967.16,4,4,4,444,12,VIPs
17790,26,14,1965.55,3,4,4,344,11,LOYAL
17218,4,10,1960.72,4,4,4,444,12,VIPs
15351,12,7,1960.11,4,4,4,444,12,VIPs
15484,1,3,1957.79,4,3,4,434,11,LOYAL
14498,42,5,1957.32,3,4,4,344,11,LOYAL
12853,134,6,1957.1,2,4,4,244,10,REGULARS
13384,30,5,1955.25,3,4,4,344,11,LOYAL
12370,51,3,1954.87,3,3,4,334,10,BIG SPENDER
17554,1,5,1952.45,4,4,4,444,12,VIPs
14533,24,7,1949.72,3,4,4,344,11,LOYAL
14653,1,7,1947.55,4,4,4,444,12,VIPs
15814,16,4,1945.33,4,3,4,434,11,LOYAL
15518,64,8,1942.45,2,4,4,244,10,REGULARS
14418,3,3,1937.25,4,3,4,434,11,LOYAL
14472,103,8,1936.84,2,4,4,244,10,REGULARS
15864,22,6,1936.32,3,4,4,344,11,LOYAL
12528,9,6,1933.48,4,4,4,444,12,VIPs
14655,8,4,1932.23,4,3,4,434,11,LOYAL
14565,95,3,1931.71,2,3,4,234,9,BIG SPENDER
14978,72,5,1931.42,2,4,4,244,10,REGULARS
16983,12,7,1931.25,4,4,4,444,12,VIPs
13094,21,12,1927.32,3,4,4,344,11,LOYAL
12626,23,5,1925.03,3,4,4,344,11,LOYAL
16942,12,9,1920.59,4,4,4,444,12,VIPs
13027,155,3,1920.0,1,3,4,134,8,BIG SPENDER
15021,8,9,1914.82,4,4,4,444,12,VIPs
17368,23,8,1912.67,3,4,4,344,11,LOYAL
15673,88,3,1911.07,2,3,4,234,9,BIG SPENDER
16426,2,10,1908.25,4,4,4,444,12,VIPs
17228,15,8,1906.09,4,4,4,444,12,VIPs
14210,105,6,1905.84,2,4,4,244,10,REGULARS
15819,49,4,1905.45,3,3,4,334,10,BIG SPENDER
17685,16,6,1905.12,4,4,4,444,12,VIPs
16905,5,6,1896.62,4,4,4,444,12,VIPs
17463,16,5,1896.41,4,4,4,444,12,VIPs
17870,2,12,1894.35,4,4,4,444,12,VIPs
13735,24,3,1893.68,3,3,4,334,10,BIG SPENDER
15641,105,4,1887.2,2,3,4,234,9,BIG SPENDER
18139,17,3,1885.74,4,3,4,434,11,LOYAL
16170,50,6,1885.05,3,4,4,344,11,LOYAL
13890,1,10,1883.81,4,4,4,444,12,VIPs
16128,17,5,1880.22,4,4,4,444,12,VIPs
17738,19,4,1879.05,3,3,4,334,10,BIG SPENDER
15367,57,4,1877.59,2,3,4,234,9,BIG SPENDER
17230,264,7,1877.15,1,4,4,144,9,REGULARS
17293,8,9,1875.11,4,4,4,444,12,VIPs
13982,39,4,1871.81,3,3,4,334,10,BIG SPENDER
16474,7,7,1871.5,4,4,4,444,12,VIPs
17469,16,5,1870.97,4,4,4,444,12,VIPs
16841,36,6,1869.82,3,4,4,344,11,LOYAL
14524,31,9,1867.68,3,4,4,344,11,LOYAL
17787,152,4,1865.19,1,3,4,134,8,BIG SPENDER
16201,3,4,1863.47,4,3,4,434,11,LOYAL
16717,32,5,1862.82,3,4,4,344,11,LOYAL
12423,0,8,1859.31,4,4,4,444,12,VIPs
17873,80,5,1859.16,2,4,4,244,10,REGULARS
12963,8,8,1856.63,4,4,4,444,12,VIPs
12456,44,2,1855.81,3,2,4,324,9,BIG SPENDER
16979,3,6,1852.0,4,4,4,444,12,VIPs
12383,184,5,1850.56,1,4,4,144,9,REGULARS
17519,17,6,1844.02,4,4,4,444,12,VIPs
18180,4,6,1843.75,4,4,4,444,12,VIPs
16102,42,3,1842.14,3,3,4,334,10,BIG SPENDER
16455,63,7,1841.18,2,4,4,244,10,REGULARS
14113,3,4,1840.42,4,3,4,434,11,LOYAL
14216,3,4,1839.3,4,3,4,434,11,LOYAL
13924,1,6,1838.85,4,4,4,444,12,VIPs
13650,16,6,1836.34,4,4,4,444,12,VIPs
15827,73,14,1836.09,2,4,4,244,10,REGULARS
13048,14,4,1835.91,4,3,4,434,11,LOYAL
14665,60,5,1835.7,2,4,4,244,10,REGULARS
15203,25,6,1827.8,3,4,4,344,11,LOYAL
18122,8,6,1826.21,4,4,4,444,12,VIPs
17702,30,4,1824.37,3,3,4,334,10,BIG SPENDER
16153,49,5,1824.23,3,4,4,344,11,LOYAL
17705,3,9,1823.52,4,4,4,444,12,VIPs
16169,8,4,1822.97,4,3,4,434,11,LOYAL
17828,22,4,1820.09,3,3,4,334,10,BIG SPENDER
17629,5,8,1814.12,4,4,4,444,12,VIPs
15260,100,7,1810.77,2,4,4,244,10,REGULARS
14626,23,3,1806.88,3,3,4,334,10,BIG SPENDER
12685,28,5,1805.9,3,4,4,344,11,LOYAL
13481,45,5,1804.56,3,4,4,344,11,LOYAL
17663,25,7,1802.91,3,4,4,344,11,LOYAL
15812,107,5,1801.14,2,4,4,244,10,REGULARS
16249,52,5,1800.07,2,4,4,244,10,REGULARS
13562,81,3,1799.33,2,3,4,234,9,BIG SPENDER
17750,5,9,1797.57,4,4,4,444,12,VIPs
17648,60,4,1797.5,2,3,4,234,9,BIG SPENDER
12348,75,4,1797.24,2,3,4,234,9,BIG SPENDER
15769,40,6,1796.84,3,4,4,344,11,LOYAL
17133,15,5,1796.22,4,4,4,444,12,VIPs
13134,85,4,1793.58,2,3,4,234,9,BIG SPENDER
18179,9,6,1793.17,4,4,4,444,12,VIPs
13510,1,4,1791.56,4,3,4,434,11,LOYAL
16719,14,7,1790.42,4,4,4,444,12,VIPs
12523,19,11,1789.77,3,4,4,344,11,LOYAL
14215,11,6,1789.72,4,4,4,444,12,VIPs
14621,1,5,1788.36,4,4,4,444,12,VIPs
13875,53,5,1786.79,2,4,4,244,10,REGULARS
14608,4,4,1785.15,4,3,4,434,11,LOYAL
18145,12,3,1782.08,4,3,4,434,11,LOYAL
15220,51,6,1778.96,3,4,4,344,11,LOYAL
17092,50,4,1777.78,3,3,4,334,10,BIG SPENDER
12645,33,4,1775.18,3,3,4,334,10,BIG SPENDER
17754,0,5,1772.26,4,4,4,444,12,VIPs
15594,15,5,1771.78,4,4,4,444,12,VIPs
12656,17,3,1771.7,4,3,4,434,11,LOYAL
15473,14,7,1771.2,4,4,4,444,12,VIPs
14387,32,3,1770.56,3,3,4,334,10,BIG SPENDER
16681,72,6,1770.34,2,4,4,244,10,REGULARS
13456,17,6,1766.72,4,4,4,444,12,VIPs
15950,31,4,1765.51,3,3,4,334,10,BIG SPENDER
13015,197,4,1763.04,1,3,4,134,8,BIG SPENDER
12823,74,5,1759.5,2,4,4,244,10,REGULARS
15241,66,8,1756.44,2,4,4,244,10,REGULARS
16359,7,9,1750.92,4,4,4,444,12,VIPs
13564,144,3,1749.02,2,3,4,234,9,BIG SPENDER
13808,5,5,1747.66,4,4,4,444,12,VIPs
15067,78,3,1744.76,2,3,4,234,9,BIG SPENDER
14422,0,4,1744.71,4,3,4,434,11,LOYAL
13157,49,4,1741.22,3,3,4,334,10,BIG SPENDER
17930,35,5,1740.48,3,4,4,344,11,LOYAL
17353,129,2,1740.0,2,2,4,224,8,BIG SPENDER
17457,126,5,1737.7,2,4,4,244,10,REGULARS
14607,18,4,1737.42,3,3,4,334,10,BIG SPENDER
14673,3,5,1736.4,4,4,4,444,12,VIPs
17043,32,4,1735.18,3,3,4,334,10,BIG SPENDER
14146,81,3,1724.41,2,3,4,234,9,BIG SPENDER
16791,29,7,1721.78,3,4,4,344,11,LOYAL
17451,1,7,1721.4,4,4,4,444,12,VIPs
14834,17,6,1720.3,4,4,4,444,12,VIPs
17162,28,10,1715.46,3,4,4,344,11,LOYAL
17147,22,4,1714.59,3,3,4,334,10,BIG SPENDER
16873,127,3,1713.83,2,3,4,234,9,BIG SPENDER
14441,0,4,1712.89,4,3,4,434,11,LOYAL
13209,30,5,1711.33,3,4,4,344,11,LOYAL
14257,64,4,1710.8,2,3,4,234,9,BIG SPENDER
12407,49,5,1708.12,3,4,4,344,11,LOYAL
15240,44,5,1706.57,3,4,4,344,11,LOYAL
15065,37,3,1705.78,3,3,4,334,10,BIG SPENDER
17282,130,3,1703.41,2,3,4,234,9,BIG SPENDER
12843,65,8,1702.26,2,4,4,244,10,REGULARS
16007,47,4,1701.94,3,3,4,334,10,BIG SPENDER
16871,22,5,1701.83,3,4,4,344,11,LOYAL
13184,14,10,1701.29,4,4,4,444,12,VIPs
17193,35,7,1699.3,3,4,4,344,11,LOYAL
13824,32,5,1698.94,3,4,4,344,11,LOYAL
17386,99,5,1697.34,2,4,4,244,10,REGULARS
16775,10,11,1695.66,4,4,4,444,12,VIPs
13883,10,4,1694.07,4,3,4,434,11,LOYAL
16813,8,10,1692.98,4,4,4,444,12,VIPs
15380,8,5,1690.26,4,4,4,444,12,VIPs
13162,122,4,1688.29,2,3,4,234,9,BIG SPENDER
13577,25,4,1687.6,3,3,4,334,10,BIG SPENDER
12380,56,3,1684.42,2,3,4,234,9,BIG SPENDER
16638,22,10,1680.72,3,4,4,344,11,LOYAL
17602,23,3,1678.91,3,3,4,334,10,BIG SPENDER
13647,9,4,1678.12,4,3,4,434,11,LOYAL
13149,14,4,1676.06,4,3,4,434,11,LOYAL
17656,73,5,1674.69,2,4,4,244,10,REGULARS
16115,9,8,1667.97,4,4,4,444,12,VIPs
12912,2,5,1662.3,4,4,4,444,12,VIPs
12530,59,4,1662.28,2,3,4,234,9,BIG SPENDER
13012,9,8,1661.84,4,4,4,444,12,VIPs
15214,1,8,1661.44,4,4,4,444,12,VIPs
15024,9,10,1661.33,4,4,4,444,12,VIPs
14045,109,4,1659.75,2,3,4,234,9,BIG SPENDER
15953,15,8,1659.38,4,4,4,444,12,VIPs
13081,29,4,1656.79,3,3,4,334,10,BIG SPENDER
15826,56,3,1654.31,2,3,4,234,9,BIG SPENDER
14535,127,2,1653.91,2,2,4,224,8,BIG SPENDER
14573,179,9,1653.42,1,4,4,144,9,REGULARS
17284,60,6,1652.58,2,4,4,244,10,REGULARS
16711,3,5,1651.03,4,4,4,444,12,VIPs
14837,89,4,1649.5,2,3,4,234,9,BIG SPENDER
13750,53,5,1647.26,2,4,4,244,10,REGULARS
12520,79,4,1646.84,2,3,4,234,9,BIG SPENDER
12657,11,4,1643.18,4,3,4,434,11,LOYAL
15002,115,4,1641.76,2,3,4,234,9,BIG SPENDER
13627,59,5,1638.47,2,4,4,244,10,REGULARS
12449,129,2,1636.88,2,2,4,224,8,BIG SPENDER
12830,37,3,1635.76,3,3,4,334,10,BIG SPENDER
12597,19,3,1634.77,3,3,4,334,10,BIG SPENDER
15122,114,3,1633.78,2,3,4,234,9,BIG SPENDER
13658,9,4,1629.9,4,3,4,434,11,LOYAL
17673,1,6,1629.12,4,4,4,444,12,VIPs
16515,52,5,1627.13,2,4,4,244,10,REGULARS
14759,4,3,1625.97,4,3,4,434,11,LOYAL
16987,3,7,1625.05,4,4,4,444,12,VIPs
13425,108,3,1624.21,2,3,4,234,9,BIG SPENDER
15172,8,5,1624.05,4,4,4,444,12,VIPs
14937,56,3,1621.88,2,3,4,234,9,BIG SPENDER
17101,10,4,1621.73,4,3,4,434,11,LOYAL
14178,8,7,1620.93,4,4,4,444,12,VIPs
14251,1,4,1620.24,4,3,4,434,11,LOYAL
16801,163,4,1619.73,1,3,4,134,8,BIG SPENDER
13895,28,3,1619.26,3,3,4,334,10,BIG SPENDER
18161,15,5,1618.69,4,4,4,444,12,VIPs
14336,16,4,1614.91,4,3,4,434,11,LOYAL
16992,10,5,1614.31,4,4,4,444,12,VIPs
14312,46,6,1611.59,3,4,4,344,11,LOYAL
13614,24,4,1610.46,3,3,4,334,10,BIG SPENDER
14918,115,2,1610.15,2,2,4,224,8,BIG SPENDER
12868,185,6,1607.06,1,4,4,144,9,REGULARS
16817,2,9,1604.75,4,4,4,444,12,VIPs
12947,143,6,1603.99,2,4,4,244,10,REGULARS
16466,33,7,1603.46,3,4,4,344,11,LOYAL
14719,1,5,1602.13,4,4,4,444,12,VIPs
14587,18,9,1601.14,3,4,4,344,11,LOYAL
15660,25,9,1600.86,3,4,4,344,11,LOYAL
12931,21,8,1600.06,3,4,4,344,11,LOYAL
16308,107,3,1600.0,2,3,4,234,9,BIG SPENDER
16496,8,3,1599.52,4,3,4,434,11,LOYAL
16180,210,3,1598.28,1,3,4,134,8,BIG SPENDER
17837,42,8,1593.38,3,4,4,344,11,LOYAL
16332,28,7,1593.2,3,4,4,344,11,LOYAL
16676,33,4,1592.12,3,3,4,334,10,BIG SPENDER
14970,68,4,1592.06,2,3,4,234,9,BIG SPENDER
15611,9,13,1591.45,4,4,4,444,12,VIPs
18178,128,4,1590.81,2,3,4,234,9,BIG SPENDER
13471,1,3,1589.91,4,3,4,434,11,LOYAL
14442,204,2,1589.82,1,2,4,124,7,BIG SPENDER
13869,262,3,1584.96,1,3,4,134,8,BIG SPENDER
12393,72,4,1582.6,2,3,4,234,9,BIG SPENDER
15532,25,4,1580.93,3,3,4,334,10,BIG SPENDER
16889,194,3,1578.67,1,3,4,134,8,BIG SPENDER
13634,33,5,1575.16,3,4,4,344,11,LOYAL
13505,166,2,1573.43,1,2,4,124,7,BIG SPENDER
17671,15,4,1572.71,4,3,4,434,11,LOYAL
16283,5,5,1570.81,4,4,4,444,12,VIPs
15906,19,7,1567.69,3,4,4,344,11,LOYAL
17085,123,5,1566.65,2,4,4,244,10,REGULARS
17204,175,4,1564.56,1,3,4,134,8,BIG SPENDER
16440,29,3,1561.88,3,3,4,334,10,BIG SPENDER
18239,218,5,1561.61,1,4,4,144,9,REGULARS
14038,78,3,1560.38,2,3,4,234,9,BIG SPENDER
16258,127,2,1555.8,2,2,4,224,8,BIG SPENDER
16394,56,5,1555.34,2,4,4,244,10,REGULARS
13313,22,5,1555.32,3,4,4,344,11,LOYAL
16003,29,4,1554.37,3,3,4,334,10,BIG SPENDER
16369,18,3,1553.66,3,3,4,334,10,BIG SPENDER
15620,56,3,1553.18,2,3,4,234,9,BIG SPENDER
15117,14,5,1551.78,4,4,4,444,12,VIPs
16497,203,5,1550.7,1,4,4,144,9,REGULARS
17686,7,4,1549.71,4,3,4,434,11,LOYAL
13320,78,4,1548.7,2,3,4,234,9,BIG SPENDER
14229,51,3,1547.2,3,3,4,334,10,BIG SPENDER
14704,11,9,1546.91,4,4,4,444,12,VIPs
16790,3,6,1545.62,4,4,4,444,12,VIPs
13397,72,5,1544.13,2,4,4,244,10,REGULARS
15701,2,4,1542.14,4,3,4,434,11,LOYAL
16365,17,9,1540.42,4,4,4,444,12,VIPs
17159,21,3,1538.88,3,3,4,334,10,BIG SPENDER
14101,142,2,1536.6,2,2,4,224,8,BIG SPENDER
12877,3,12,1535.77,4,4,4,444,12,VIPs
15392,4,4,1535.53,4,3,4,434,11,LOYAL
15625,103,4,1534.26,2,3,4,234,9,BIG SPENDER
14121,3,3,1532.74,4,3,4,434,11,LOYAL
13107,44,4,1531.62,3,3,4,334,10,BIG SPENDER
12759,52,3,1531.44,2,3,4,234,9,BIG SPENDER
14321,10,5,1530.75,4,4,4,444,12,VIPs
14567,56,2,1530.36,2,2,4,224,8,BIG SPENDER
15916,16,8,1528.09,4,4,4,444,12,VIPs
16434,29,7,1522.25,3,4,4,344,11,LOYAL
16066,16,5,1521.87,4,4,4,444,12,VIPs
13764,70,3,1521.76,2,3,4,234,9,BIG SPENDER
13213,56,5,1520.58,2,4,4,244,10,REGULARS
16880,30,7,1519.08,3,4,4,344,11,LOYAL
14267,162,3,1516.24,1,3,4,134,8,BIG SPENDER
13791,127,2,1516.0,2,2,4,224,8,BIG SPENDER
16748,17,5,1515.9,4,4,4,444,12,VIPs
16910,4,8,1510.06,4,4,4,444,12,VIPs
16279,21,3,1509.58,3,3,4,334,10,BIG SPENDER
16016,3,8,1508.76,4,4,4,444,12,VIPs
15265,151,2,1506.12,1,2,4,124,7,BIG SPENDER
12937,15,4,1504.27,4,3,4,434,11,LOYAL
15530,21,4,1502.35,3,3,4,334,10,BIG SPENDER
16762,19,3,1501.38,3,3,4,334,10,BIG SPENDER
13810,28,3,1499.01,3,3,4,334,10,BIG SPENDER
17571,50,4,1498.51,3,3,4,334,10,BIG SPENDER
14414,91,7,1496.98,2,4,4,244,10,REGULARS
16755,114,3,1496.83,2,3,4,234,9,BIG SPENDER
17002,85,3,1493.73,2,3,4,234,9,BIG SPENDER
13110,31,7,1488.67,3,4,4,344,11,LOYAL
13692,24,3,1488.32,3,3,4,334,10,BIG SPENDER
14963,9,5,1487.8,4,4,4,444,12,VIPs
16395,60,5,1486.9,2,4,4,244,10,REGULARS
14878,12,9,1485.54,4,4,4,444,12,VIPs
15808,306,2,1485.12,1,2,4,124,7,BIG SPENDER
14145,46,2,1485.0,3,2,4,324,9,BIG SPENDER
14758,144,4,1484.06,2,3,4,234,9,BIG SPENDER
18016,32,5,1483.56,3,4,4,344,11,LOYAL
15427,33,3,1483.14,3,3,4,334,10,BIG SPENDER
13555,73,2,1479.46,2,2,4,224,8,BIG SPENDER
17590,2,3,1479.22,4,3,4,434,11,LOYAL
14403,130,4,1475.81,2,3,4,234,9,BIG SPENDER
15983,22,4,1475.02,3,3,4,334,10,BIG SPENDER
12826,2,7,1474.72,4,4,4,444,12,VIPs
14404,33,6,1474.32,3,4,4,344,11,LOYAL
14246,110,3,1474.06,2,3,4,234,9,BIG SPENDER
15128,60,4,1471.0,2,3,4,234,9,BIG SPENDER
16348,32,7,1469.45,3,4,4,344,11,LOYAL
14233,49,4,1462.72,3,3,4,334,10,BIG SPENDER
12613,197,4,1462.52,1,3,4,134,8,BIG SPENDER
14541,58,8,1461.65,2,4,4,244,10,REGULARS
17063,21,7,1461.14,3,4,4,344,11,LOYAL
16059,65,6,1459.86,2,4,4,244,10,REGULARS
16996,30,6,1456.96,3,4,4,344,11,LOYAL
13309,7,5,1456.79,4,4,4,444,12,VIPs
13477,37,6,1454.58,3,4,4,344,11,LOYAL
15987,12,7,1451.28,4,4,4,444,12,VIPs
14740,197,3,1448.21,1,3,4,134,8,BIG SPENDER
15426,19,5,1447.39,3,4,4,344,11,LOYAL
14591,15,4,1447.14,4,3,4,434,11,LOYAL
14842,43,3,1446.21,3,3,4,334,10,BIG SPENDER
17073,17,4,1446.09,4,3,4,434,11,LOYAL
13717,32,6,1445.01,3,4,4,344,11,LOYAL
13461,38,3,1445.0,3,3,4,334,10,BIG SPENDER
